year,month,inflation,interest,unemployment,CPI,senate_pol,house_pol,approval,disapproval,president
1977,10,6.4,6.47,6.8,61.6,0.58867247,0.572972789,55,29,Carter
1977,10,6.4,6.47,6.8,61.6,0.58867247,0.572972789,59,24,Carter
1977,11,6.7,6.51,6.8,61.9,0.58867247,0.572972789,56,30,Carter
1977,11,6.7,6.51,6.8,61.9,0.58867247,0.572972789,55,30,Carter
1977,12,6.7,6.56,6.4,62.1,0.58867247,0.572972789,57,27,Carter
1978,1,6.8,6.7,6.4,62.5,,,52,28,Carter
1978,1,6.8,6.7,6.4,62.5,,,55,27,Carter
1978,2,6.4,6.78,6.3,62.9,,,50,33,Carter
1978,2,6.4,6.78,6.3,62.9,,,47,34,Carter
1978,3,6.6,6.79,6.3,63.4,,,50,35,Carter
1978,3,6.6,6.79,6.3,63.4,,,49,33,Carter
1978,4,6.5,6.89,6.1,63.9,,,41,42,Carter
1978,4,6.5,6.89,6.1,63.9,,,40,44,Carter
1978,4,6.5,6.89,6.1,63.9,,,48,39,Carter
1978,5,7,7.36,6.0,64.5,,,43,43,Carter
1978,5,7,7.36,6.0,64.5,,,41,43,Carter
1978,6,7.4,7.6,5.9,,,,42,42,Carter
1978,6,7.4,7.6,5.9,,,,44,41,Carter
1978,7,7.7,7.81,6.2,,,,39,44,Carter
1978,7,7.7,7.81,6.2,,,,40,41,Carter
1978,8,7.8,8.04,5.9,66.0,,,43,41,Carter
1978,8,7.8,8.04,5.9,66.0,,,40,43,Carter
1978,8,7.8,8.04,5.9,66.0,,,39,44,Carter
1978,9,8.3,8.45,6.0,66.5,,,48,34,Carter
1978,9,8.3,8.45,6.0,66.5,,,45,40,Carter
1978,9,8.3,8.45,6.0,66.5,,,42,42,Carter
1978,10,8.9,8.96,5.8,67.1,,,49,36,Carter
1978,11,8.9,9.76,5.9,67.4,,,52,36,Carter
1978,12,9,10.03,6.0,67.7,,,51,34,Carter
1978,12,9,10.03,6.0,67.7,,,50,34,Carter
1979,1,9.3,10.07,5.9,68.3,0.589498553,0.596031012,43,41,Carter
1979,1,9.3,10.07,5.9,68.3,0.589498553,0.596031012,50,36,Carter
1979,2,9.9,10.06,5.9,69.1,0.589498553,0.596031012,37,46,Carter
1979,2,9.9,10.06,5.9,69.1,0.589498553,0.596031012,42,42,Carter
1979,3,10.1,10.09,5.8,69.8,0.589498553,0.596031012,42,44,Carter
1979,3,10.1,10.09,5.8,69.8,0.589498553,0.596031012,47,39,Carter
1979,3,10.1,10.09,5.8,69.8,0.589498553,0.596031012,39,48,Carter
1979,4,10.5,10.01,5.8,70.6,0.589498553,0.596031012,40,46,Carter
1979,5,10.9,10.24,5.6,71.5,0.589498553,0.596031012,32,53,Carter
1979,5,10.9,10.24,5.6,71.5,0.589498553,0.596031012,37,49,Carter
1979,6,10.9,10.29,5.7,,0.589498553,0.596031012,28,59,Carter
1979,6,10.9,10.29,5.7,,0.589498553,0.596031012,29,57,Carter
1979,6,10.9,10.29,5.7,,0.589498553,0.596031012,29,56,Carter
1979,7,11.3,10.47,5.7,,0.589498553,0.596031012,29,58,Carter
1979,8,11.8,10.94,6.0,73.8,0.589498553,0.596031012,32,54,Carter
1979,8,11.8,10.94,6.0,73.8,0.589498553,0.596031012,33,55,Carter
1979,8,11.8,10.94,6.0,73.8,0.589498553,0.596031012,32,53,Carter
1979,9,12.2,11.43,5.9,74.6,0.589498553,0.596031012,33,54,Carter
1979,9,12.2,11.43,5.9,74.6,0.589498553,0.596031012,30,55,Carter
1979,10,12.1,13.77,6.0,75.2,0.589498553,0.596031012,31,55,Carter
1979,10,12.1,13.77,6.0,75.2,0.589498553,0.596031012,29,58,Carter
1979,11,12.6,13.18,5.9,75.9,0.589498553,0.596031012,38,49,Carter
1979,11,12.6,13.18,5.9,75.9,0.589498553,0.596031012,32,55,Carter
1979,12,13.3,13.78,6.0,76.7,0.589498553,0.596031012,54,35,Carter
1979,12,13.3,13.78,6.0,76.7,0.589498553,0.596031012,51,37,Carter
1980,1,13.9,13.82,6.3,77.8,,,58,32,Carter
1980,1,13.9,13.82,6.3,77.8,,,56,33,Carter
1980,2,14.2,14.13,6.3,78.9,,,55,36,Carter
1980,3,14.8,17.19,6.3,80.1,,,39,51,Carter
1980,3,14.8,17.19,6.3,80.1,,,43,45,Carter
1980,3,14.8,17.19,6.3,80.1,,,52,38,Carter
1980,4,14.7,17.61,6.9,81.0,,,39,50,Carter
1980,5,14.4,10.98,7.5,81.8,,,38,52,Carter
1980,5,14.4,10.98,7.5,81.8,,,38,51,Carter
1980,5,14.4,10.98,7.5,81.8,,,43,47,Carter
1980,6,14.4,9.47,7.6,,,,31,58,Carter
1980,6,14.4,9.47,7.6,,,,32,56,Carter
1980,7,13.1,9.03,7.8,,,,33,55,Carter
1980,8,12.9,9.61,7.7,83.3,,,32,55,Carter
1980,9,12.6,10.87,7.5,84.0,,,37,55,Carter
1980,10,12.8,12.81,7.5,84.8,,,,,
1980,11,12.6,15.85,7.5,85.5,,,31,56,Carter
1980,12,12.5,18.9,7.2,86.3,,,34,55,Carter
1981,1,11.8,19.08,7.5,87.0,0.609619163,0.606861047,51,13,Reagan
1981,2,11.4,15.93,7.4,87.9,0.609619163,0.606861047,55,18,Reagan
1981,3,10.5,14.7,7.4,88.5,0.609619163,0.606861047,60,24,Reagan
1981,4,10,15.72,7.2,89.1,0.609619163,0.606861047,67,19,Reagan
1981,4,10,15.72,7.2,89.1,0.609619163,0.606861047,67,18,Reagan
1981,5,9.8,18.52,7.5,89.8,0.609619163,0.606861047,68,21,Reagan
1981,6,9.6,19.1,7.5,,0.609619163,0.606861047,58,30,Reagan
1981,6,9.6,19.1,7.5,,0.609619163,0.606861047,59,29,Reagan
1981,6,9.6,19.1,7.5,,0.609619163,0.606861047,59,28,Reagan
1981,7,10.8,19.04,7.2,,0.609619163,0.606861047,56,30,Reagan
1981,7,10.8,19.04,7.2,,0.609619163,0.606861047,60,29,Reagan
1981,8,10.8,17.82,7.4,92.3,0.609619163,0.606861047,60,29,Reagan
1981,8,10.8,17.82,7.4,92.3,0.609619163,0.606861047,60,28,Reagan
1981,9,11,15.87,7.6,93.2,0.609619163,0.606861047,52,37,Reagan
1981,10,10.1,15.08,7.9,93.4,0.609619163,0.606861047,53,35,Reagan
1981,10,10.1,15.08,7.9,93.4,0.609619163,0.606861047,56,35,Reagan
1981,11,9.6,13.31,8.3,93.7,0.609619163,0.606861047,54,37,Reagan
1981,11,9.6,13.31,8.3,93.7,0.609619163,0.606861047,49,40,Reagan
1981,12,8.9,12.37,8.5,94.0,0.609619163,0.606861047,49,41,Reagan
1982,1,8.4,13.22,8.6,94.3,,,47,42,Reagan
1982,1,8.4,13.22,8.6,94.3,,,49,40,Reagan
1982,2,7.6,14.78,8.9,94.6,,,47,43,Reagan
1982,3,6.8,14.68,9.0,94.5,,,46,45,Reagan
1982,4,6.5,14.94,9.3,94.9,,,43,47,Reagan
1982,4,6.5,14.94,9.3,94.9,,,45,46,Reagan
1982,5,6.7,14.45,9.4,95.8,,,45,44,Reagan
1982,5,6.7,14.45,9.4,95.8,,,44,46,Reagan
1982,6,7.1,14.15,9.6,,,,44,46,Reagan
1982,6,7.1,14.15,9.6,,,,45,45,Reagan
1982,7,6.4,12.59,9.8,,,,41,47,Reagan
1982,7,6.4,12.59,9.8,,,,42,46,Reagan
1982,8,5.9,10.12,9.8,97.7,,,42,46,Reagan
1982,8,5.9,10.12,9.8,97.7,,,41,49,Reagan
1982,9,5,10.31,10.1,97.9,,,42,48,Reagan
1982,10,5.1,9.71,10.4,98.2,,,42,48,Reagan
1982,11,4.6,9.2,10.8,98.0,,,43,47,Reagan
1982,11,4.6,9.2,10.8,98.0,,,43,47,Reagan
1982,12,3.8,8.95,10.8,97.6,,,41,50,Reagan
1983,1,3.7,8.68,10.4,97.8,0.608471542,0.627395232,35,56,Reagan
1983,1,3.7,8.68,10.4,97.8,0.608471542,0.627395232,37,53,Reagan
1983,1,3.7,8.68,10.4,97.8,0.608471542,0.627395232,37,54,Reagan
1983,2,3.5,8.51,10.4,97.9,0.608471542,0.627395232,40,50,Reagan
1983,3,3.6,8.77,10.3,97.9,0.608471542,0.627395232,41,49,Reagan
1983,4,3.9,8.8,10.2,98.6,0.608471542,0.627395232,43,46,Reagan
1983,4,3.9,8.8,10.2,98.6,0.608471542,0.627395232,41,49,Reagan
1983,5,3.5,8.63,10.1,99.2,0.608471542,0.627395232,46,43,Reagan
1983,5,3.5,8.63,10.1,99.2,0.608471542,0.627395232,43,45,Reagan
1983,6,2.6,8.98,10.1,,0.608471542,0.627395232,47,44,Reagan
1983,6,2.6,8.98,10.1,,0.608471542,0.627395232,43,45,Reagan
1983,7,2.5,9.37,9.4,,0.608471542,0.627395232,44,42,Reagan
1983,7,2.5,9.37,9.4,,0.608471542,0.627395232,42,47,Reagan
1983,8,2.6,9.56,9.5,100.2,0.608471542,0.627395232,43,46,Reagan
1983,8,2.6,9.56,9.5,100.2,0.608471542,0.627395232,43,45,Reagan
1983,8,2.6,9.56,9.5,100.2,0.608471542,0.627395232,44,46,Reagan
1983,9,2.9,9.45,9.2,100.7,0.608471542,0.627395232,47,43,Reagan
1983,9,2.9,9.45,9.2,100.7,0.608471542,0.627395232,47,42,Reagan
1983,10,2.9,9.48,8.8,101.0,0.608471542,0.627395232,49,41,Reagan
1983,10,2.9,9.48,8.8,101.0,0.608471542,0.627395232,45,44,Reagan
1983,11,3.3,9.34,8.5,101.2,0.608471542,0.627395232,53,37,Reagan
1983,12,3.8,9.47,8.3,101.3,0.608471542,0.627395232,54,38,Reagan
1984,1,4.2,9.56,8.0,101.9,,,55,37,Reagan
1984,1,4.2,9.56,8.0,101.9,,,52,38,Reagan
1984,2,4.6,9.59,7.8,102.4,,,55,36,Reagan
1984,3,4.8,9.91,7.8,102.6,,,54,39,Reagan
1984,4,4.6,10.29,7.7,103.1,,,54,36,Reagan
1984,5,4.2,10.32,7.4,103.4,,,54,38,Reagan
1984,5,4.2,10.32,7.4,103.4,,,52,37,Reagan
1984,6,4.2,11.06,7.2,,,,53,37,Reagan
1984,6,4.2,11.06,7.2,,,,54,36,Reagan
1984,6,4.2,11.06,7.2,,,,55,33,Reagan
1984,7,4.2,11.23,7.5,,,,52,37,Reagan
1984,7,4.2,11.23,7.5,,,,55,35,Reagan
1984,7,4.2,11.23,7.5,,,,54,35,Reagan
1984,8,4.3,11.64,7.5,104.5,,,54,38,Reagan
1984,9,4.3,11.3,7.3,105.0,,,54,35,Reagan
1984,9,4.3,11.3,7.3,105.0,,,57,36,Reagan
1984,9,4.3,11.3,7.3,105.0,,,57,36,Reagan
1984,10,4.3,9.99,7.4,105.3,,,58,33,Reagan
1984,11,4.1,9.43,7.2,105.3,,,61,31,Reagan
1984,12,3.9,8.38,7.3,105.3,,,59,32,Reagan
1984,12,3.9,8.38,7.3,105.3,,,62,30,Reagan
1985,1,3.5,8.35,7.3,105.5,0.619595745,0.643252854,64,28,Reagan
1985,1,3.5,8.35,7.3,105.5,0.619595745,0.643252854,62,29,Reagan
1985,2,3.5,8.5,7.2,106.0,0.619595745,0.643252854,60,31,Reagan
1985,3,3.7,8.58,7.2,106.4,0.619595745,0.643252854,56,37,Reagan
1985,4,3.7,8.27,7.3,106.9,0.619595745,0.643252854,52,37,Reagan
1985,5,3.8,7.97,7.2,107.3,0.619595745,0.643252854,55,37,Reagan
1985,6,3.8,7.53,7.4,,0.619595745,0.643252854,58,32,Reagan
1985,7,3.6,7.88,7.4,,0.619595745,0.643252854,63,28,Reagan
1985,8,3.3,7.9,7.1,108.0,0.619595745,0.643252854,57,32,Reagan
1985,8,3.3,7.9,7.1,108.0,0.619595745,0.643252854,65,26,Reagan
1985,9,3.1,7.92,7.1,108.3,0.619595745,0.643252854,60,30,Reagan
1985,10,3.2,7.99,7.1,108.7,0.619595745,0.643252854,63,29,Reagan
1985,11,3.5,8.05,7.0,109.0,0.619595745,0.643252854,65,24,Reagan
1985,11,3.5,8.05,7.0,109.0,0.619595745,0.643252854,62,28,Reagan
1985,12,3.8,8.27,7.0,109.3,0.619595745,0.643252854,63,29,Reagan
1986,1,3.9,8.14,6.7,109.6,,,64,27,Reagan
1986,2,3.1,7.86,7.2,109.3,,,,,
1986,3,2.3,7.48,7.2,108.8,,,63,26,Reagan
1986,4,1.6,6.99,7.1,108.6,,,62,29,Reagan
1986,5,1.5,6.85,7.2,108.9,,,68,23,Reagan
1986,6,1.8,6.92,7.2,,,,64,26,Reagan
1986,6,1.8,6.92,7.2,,,,61,29,Reagan
1986,7,1.6,6.56,7.0,,,,63,28,Reagan
1986,8,1.6,6.17,6.9,109.7,,,61,27,Reagan
1986,9,1.8,5.89,7.0,110.2,,,63,26,Reagan
1986,9,1.8,5.89,7.0,110.2,,,61,25,Reagan
1986,10,1.5,5.85,7.0,110.3,,,63,29,Reagan
1986,11,1.3,6.04,6.9,110.4,,,,,
1986,12,1.1,6.91,6.6,110.5,,,48,43,Reagan
1986,12,1.1,6.91,6.6,110.5,,,47,44,Reagan
1987,1,1.5,6.43,6.6,111.2,0.608233202,0.644665487,48,43,Reagan
1987,2,2.1,6.1,6.6,111.6,0.608233202,0.644665487,,,
1987,3,3,6.13,6.6,112.1,0.608233202,0.644665487,47,44,Reagan
1987,3,3,6.13,6.6,112.1,0.608233202,0.644665487,43,46,Reagan
1987,4,3.8,6.37,6.3,112.7,0.608233202,0.644665487,48,43,Reagan
1987,5,3.9,6.85,6.3,113.1,0.608233202,0.644665487,,,
1987,6,3.7,6.73,6.2,,0.608233202,0.644665487,53,40,Reagan
1987,6,3.7,6.73,6.2,,0.608233202,0.644665487,47,44,Reagan
1987,7,3.9,6.58,6.1,,0.608233202,0.644665487,49,43,Reagan
1987,8,4.3,6.73,6.0,114.4,0.608233202,0.644665487,49,42,Reagan
1987,8,4.3,6.73,6.0,114.4,0.608233202,0.644665487,45,41,Reagan
1987,9,4.4,7.22,5.9,115.0,0.608233202,0.644665487,,,
1987,10,4.5,7.29,6.0,115.3,0.608233202,0.644665487,51,41,Reagan
1987,11,4.5,6.69,5.8,115.4,0.608233202,0.644665487,,,
1987,12,4.4,6.77,5.7,115.4,0.608233202,0.644665487,49,41,Reagan
1988,1,4,6.83,5.7,115.7,,,49,40,Reagan
1988,2,3.9,6.58,5.7,116.0,,,,,
1988,3,3.9,6.58,5.7,116.5,,,51,37,Reagan
1988,3,3.9,6.58,5.7,116.5,,,50,42,Reagan
1988,4,3.9,6.87,5.4,117.1,,,50,39,Reagan
1988,5,3.9,7.09,5.6,117.5,,,48,43,Reagan
1988,5,3.9,7.09,5.6,117.5,,,50,38,Reagan
1988,6,4,7.51,5.4,,,,48,40,Reagan
1988,6,4,7.51,5.4,,,,51,39,Reagan
1988,7,4.1,7.75,5.4,,,,54,36,Reagan
1988,7,4.1,7.75,5.4,,,,51,35,Reagan
1988,8,4,8.01,5.6,119.0,,,53,37,Reagan
1988,9,4.2,8.19,5.4,119.8,,,54,37,Reagan
1988,10,4.2,8.3,5.4,120.2,,,51,38,Reagan
1988,11,4.2,8.35,5.3,120.3,,,57,35,Reagan
1988,12,4.4,8.76,5.3,120.5,,,63,29,Reagan
1989,1,4.7,9.12,5.4,121.1,0.616254658,0.652693711,51,6,G. H. W. Bush
1989,2,4.8,9.36,5.2,121.6,0.616254658,0.652693711,,,
1989,3,5,9.85,5.0,122.3,0.616254658,0.652693711,56,16,G. H. W. Bush
1989,3,5,9.85,5.0,122.3,0.616254658,0.652693711,63,13,G. H. W. Bush
1989,4,5.1,9.84,5.2,123.1,0.616254658,0.652693711,58,16,G. H. W. Bush
1989,5,5.4,9.81,5.2,123.8,0.616254658,0.652693711,63,18,G. H. W. Bush
1989,5,5.4,9.81,5.2,123.8,0.616254658,0.652693711,56,22,G. H. W. Bush
1989,6,5.2,9.53,5.3,,0.616254658,0.652693711,70,14,G. H. W. Bush
1989,7,5,9.24,5.2,,0.616254658,0.652693711,66,19,G. H. W. Bush
1989,8,4.7,8.99,5.2,124.6,0.616254658,0.652693711,69,19,G. H. W. Bush
1989,9,4.3,9.02,5.3,125.0,0.616254658,0.652693711,70,17,G. H. W. Bush
1989,10,4.5,8.84,5.3,125.6,0.616254658,0.652693711,68,20,G. H. W. Bush
1989,11,4.7,8.55,5.4,125.9,0.616254658,0.652693711,70,17,G. H. W. Bush
1989,12,4.6,8.45,5.4,126.1,0.616254658,0.652693711,71,20,G. H. W. Bush
1990,1,5.2,8.23,5.4,127.4,,,80,11,G. H. W. Bush
1990,2,5.3,8.24,5.3,128.0,,,73,16,G. H. W. Bush
1990,2,5.3,8.24,5.3,128.0,,,73,16,G. H. W. Bush
1990,3,5.2,8.28,5.2,128.7,,,74,15,G. H. W. Bush
1990,3,5.2,8.28,5.2,128.7,,,68,18,G. H. W. Bush
1990,4,4.7,8.26,5.4,128.9,,,67,17,G. H. W. Bush
1990,4,4.7,8.26,5.4,128.9,,,68,16,G. H. W. Bush
1990,5,4.4,8.18,5.4,129.2,,,65,20,G. H. W. Bush
1990,6,4.7,8.29,5.2,,,,69,17,G. H. W. Bush
1990,6,4.7,8.29,5.2,,,,67,18,G. H. W. Bush
1990,7,4.8,8.15,5.5,,,,60,25,G. H. W. Bush
1990,7,4.8,8.15,5.5,,,,63,24,G. H. W. Bush
1990,8,5.6,8.13,5.7,131.6,,,74,17,G. H. W. Bush
1990,8,5.6,8.13,5.7,131.6,,,76,16,G. H. W. Bush
1990,8,5.6,8.13,5.7,131.6,,,75,16,G. H. W. Bush
1990,8,5.6,8.13,5.7,131.6,,,74,16,G. H. W. Bush
1990,9,6.2,8.2,5.9,132.7,,,67,20,G. H. W. Bush
1990,9,6.2,8.2,5.9,132.7,,,73,17,G. H. W. Bush
1990,9,6.2,8.2,5.9,132.7,,,76,16,G. H. W. Bush
1990,10,6.3,8.11,5.9,133.5,,,54,36,G. H. W. Bush
1990,10,6.3,8.11,5.9,133.5,,,53,37,G. H. W. Bush
1990,10,6.3,8.11,5.9,133.5,,,56,33,G. H. W. Bush
1990,10,6.3,8.11,5.9,133.5,,,66,25,G. H. W. Bush
1990,11,6.3,7.81,6.2,133.8,,,61,29,G. H. W. Bush
1990,11,6.3,7.81,6.2,133.8,,,54,33,G. H. W. Bush
1990,11,6.3,7.81,6.2,133.8,,,58,34,G. H. W. Bush
1990,11,6.3,7.81,6.2,133.8,,,58,32,G. H. W. Bush
1990,12,6.1,7.31,6.3,133.8,,,63,30,G. H. W. Bush
1990,12,6.1,7.31,6.3,133.8,,,58,33,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,82,15,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,83,13,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,80,14,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,82,12,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,64,25,G. H. W. Bush
1991,1,5.7,6.91,6.4,134.6,0.61878605,0.65896427,58,31,G. H. W. Bush
1991,2,5.3,6.25,6.6,134.8,0.61878605,0.65896427,80,13,G. H. W. Bush
1991,2,5.3,6.25,6.6,134.8,0.61878605,0.65896427,80,14,G. H. W. Bush
1991,2,5.3,6.25,6.6,134.8,0.61878605,0.65896427,79,18,G. H. W. Bush
1991,3,4.9,6.12,6.8,135.0,0.61878605,0.65896427,82,11,G. H. W. Bush
1991,3,4.9,6.12,6.8,135.0,0.61878605,0.65896427,84,10,G. H. W. Bush
1991,3,4.9,6.12,6.8,135.0,0.61878605,0.65896427,86,9,G. H. W. Bush
1991,3,4.9,6.12,6.8,135.0,0.61878605,0.65896427,87,8,G. H. W. Bush
1991,3,4.9,6.12,6.8,135.0,0.61878605,0.65896427,89,8,G. H. W. Bush
1991,4,4.9,5.91,6.7,135.2,0.61878605,0.65896427,76,15,G. H. W. Bush
1991,4,4.9,5.91,6.7,135.2,0.61878605,0.65896427,77,13,G. H. W. Bush
1991,4,4.9,5.91,6.7,135.2,0.61878605,0.65896427,83,12,G. H. W. Bush
1991,5,5,5.78,6.9,135.6,0.61878605,0.65896427,74,17,G. H. W. Bush
1991,5,5,5.78,6.9,135.6,0.61878605,0.65896427,76,16,G. H. W. Bush
1991,5,5,5.78,6.9,135.6,0.61878605,0.65896427,77,15,G. H. W. Bush
1991,5,5,5.78,6.9,135.6,0.61878605,0.65896427,74,19,G. H. W. Bush
1991,6,4.7,5.9,6.9,,0.61878605,0.65896427,72,23,G. H. W. Bush
1991,6,4.7,5.9,6.9,,0.61878605,0.65896427,71,19,G. H. W. Bush
1991,7,4.4,5.82,6.8,,0.61878605,0.65896427,71,21,G. H. W. Bush
1991,7,4.4,5.82,6.8,,0.61878605,0.65896427,70,21,G. H. W. Bush
1991,7,4.4,5.82,6.8,,0.61878605,0.65896427,72,21,G. H. W. Bush
1991,8,3.8,5.66,6.9,136.6,0.61878605,0.65896427,69,22,G. H. W. Bush
1991,8,3.8,5.66,6.9,136.6,0.61878605,0.65896427,74,19,G. H. W. Bush
1991,8,3.8,5.66,6.9,136.6,0.61878605,0.65896427,71,22,G. H. W. Bush
1991,9,3.4,5.45,6.9,137.2,0.61878605,0.65896427,66,25,G. H. W. Bush
1991,9,3.4,5.45,6.9,137.2,0.61878605,0.65896427,68,22,G. H. W. Bush
1991,9,3.4,5.45,6.9,137.2,0.61878605,0.65896427,70,21,G. H. W. Bush
1991,10,2.9,5.21,7.0,137.4,0.61878605,0.65896427,62,29,G. H. W. Bush
1991,10,2.9,5.21,7.0,137.4,0.61878605,0.65896427,66,26,G. H. W. Bush
1991,10,2.9,5.21,7.0,137.4,0.61878605,0.65896427,66,28,G. H. W. Bush
1991,10,2.9,5.21,7.0,137.4,0.61878605,0.65896427,65,27,G. H. W. Bush
1991,11,3,4.81,7.0,137.8,0.61878605,0.65896427,52,39,G. H. W. Bush
1991,11,3,4.81,7.0,137.8,0.61878605,0.65896427,56,36,G. H. W. Bush
1991,11,3,4.81,7.0,137.8,0.61878605,0.65896427,56,36,G. H. W. Bush
1991,11,3,4.81,7.0,137.8,0.61878605,0.65896427,59,33,G. H. W. Bush
1991,12,3.1,4.43,7.3,137.9,0.61878605,0.65896427,50,41,G. H. W. Bush
1991,12,3.1,4.43,7.3,137.9,0.61878605,0.65896427,52,42,G. H. W. Bush
1992,1,2.6,4.03,7.3,138.1,,,46,48,G. H. W. Bush
1992,1,2.6,4.03,7.3,138.1,,,46,47,G. H. W. Bush
1992,2,2.8,4.06,7.4,138.6,,,41,53,G. H. W. Bush
1992,2,2.8,4.06,7.4,138.6,,,39,47,G. H. W. Bush
1992,2,2.8,4.06,7.4,138.6,,,44,48,G. H. W. Bush
1992,2,2.8,4.06,7.4,138.6,,,47,48,G. H. W. Bush
1992,3,3.2,3.98,7.4,139.3,,,42,51,G. H. W. Bush
1992,3,3.2,3.98,7.4,139.3,,,41,49,G. H. W. Bush
1992,3,3.2,3.98,7.4,139.3,,,41,47,G. H. W. Bush
1992,4,3.2,3.73,7.4,139.5,,,42,48,G. H. W. Bush
1992,4,3.2,3.73,7.4,139.5,,,39,54,G. H. W. Bush
1992,5,3,3.82,7.6,139.7,,,41,52,G. H. W. Bush
1992,5,3,3.82,7.6,139.7,,,40,53,G. H. W. Bush
1992,6,3.1,3.76,7.8,,,,38,55,G. H. W. Bush
1992,6,3.1,3.76,7.8,,,,37,55,G. H. W. Bush
1992,6,3.1,3.76,7.8,,,,37,56,G. H. W. Bush
1992,7,3.2,3.25,7.7,,,,32,59,G. H. W. Bush
1992,8,3.1,3.3,7.6,140.9,,,40,54,G. H. W. Bush
1992,8,3.1,3.3,7.6,140.9,,,35,58,G. H. W. Bush
1992,8,3.1,3.3,7.6,140.9,,,29,60,G. H. W. Bush
1992,9,3,3.22,7.6,141.3,,,36,54,G. H. W. Bush
1992,9,3,3.22,7.6,141.3,,,39,55,G. H. W. Bush
1992,9,3,3.22,7.6,141.3,,,39,54,G. H. W. Bush
1992,10,3.2,3.1,7.3,141.8,,,34,56,G. H. W. Bush
1992,10,3.2,3.1,7.3,141.8,,,33,58,G. H. W. Bush
1992,11,3,3.09,7.4,142.0,,,43,46,G. H. W. Bush
1992,12,2.9,2.92,7.4,141.9,,,49,41,G. H. W. Bush
1992,12,2.9,2.92,7.4,141.9,,,49,47,G. H. W. Bush
1993,1,3.3,3.02,7.3,142.6,0.633704094,0.704330843,54,30,Clinton
1993,1,3.3,3.02,7.3,142.6,0.633704094,0.704330843,58,20,Clinton
1993,1,3.3,3.02,7.3,142.6,0.633704094,0.704330843,56,37,G. H. W. Bush
1993,2,3.2,3.03,7.1,143.1,0.633704094,0.704330843,59,29,Clinton
1993,2,3.2,3.03,7.1,143.1,0.633704094,0.704330843,51,34,Clinton
1993,3,3.1,3.07,7.0,143.6,0.633704094,0.704330843,52,37,Clinton
1993,3,3.1,3.07,7.0,143.6,0.633704094,0.704330843,53,34,Clinton
1993,4,3.2,2.96,7.1,144.0,0.633704094,0.704330843,55,37,Clinton
1993,5,3.2,3.0,7.1,144.2,0.633704094,0.704330843,44,46,Clinton
1993,5,3.2,3.0,7.1,144.2,0.633704094,0.704330843,45,44,Clinton
1993,6,3,3.04,7.0,,0.633704094,0.704330843,46,47,Clinton
1993,6,3,3.04,7.0,,0.633704094,0.704330843,39,50,Clinton
1993,6,3,3.04,7.0,,0.633704094,0.704330843,37,49,Clinton
1993,7,2.8,3.06,6.9,,0.633704094,0.704330843,41,49,Clinton
1993,7,2.8,3.06,6.9,,0.633704094,0.704330843,45,48,Clinton
1993,8,2.8,3.03,6.8,144.8,0.633704094,0.704330843,44,47,Clinton
1993,8,2.8,3.03,6.8,144.8,0.633704094,0.704330843,44,48,Clinton
1993,9,2.7,3.09,6.7,145.1,0.633704094,0.704330843,56,36,Clinton
1993,9,2.7,3.09,6.7,145.1,0.633704094,0.704330843,46,43,Clinton
1993,9,2.7,3.09,6.7,145.1,0.633704094,0.704330843,47,42,Clinton
1993,10,2.8,2.99,6.8,145.7,0.633704094,0.704330843,48,45,Clinton
1993,10,2.8,2.99,6.8,145.7,0.633704094,0.704330843,47,44,Clinton
1993,10,2.8,2.99,6.8,145.7,0.633704094,0.704330843,50,42,Clinton
1993,11,2.7,3.02,6.6,145.8,0.633704094,0.704330843,48,43,Clinton
1993,11,2.7,3.02,6.6,145.8,0.633704094,0.704330843,50,43,Clinton
1993,11,2.7,3.02,6.6,145.8,0.633704094,0.704330843,48,45,Clinton
1993,12,2.7,2.96,6.5,145.8,0.633704094,0.704330843,54,40,Clinton
1993,12,2.7,2.96,6.5,145.8,0.633704094,0.704330843,52,38,Clinton
1994,1,2.5,3.05,6.6,146.2,,,58,35,Clinton
1994,1,2.5,3.05,6.6,146.2,,,54,38,Clinton
1994,1,2.5,3.05,6.6,146.2,,,54,38,Clinton
1994,2,2.5,3.25,6.6,146.7,,,53,41,Clinton
1994,3,2.5,3.34,6.5,147.2,,,51,42,Clinton
1994,3,2.5,3.34,6.5,147.2,,,52,41,Clinton
1994,3,2.5,3.34,6.5,147.2,,,50,41,Clinton
1994,3,2.5,3.34,6.5,147.2,,,50,42,Clinton
1994,4,2.4,3.56,6.4,147.4,,,48,44,Clinton
1994,4,2.4,3.56,6.4,147.4,,,51,41,Clinton
1994,5,2.3,4.01,6.1,147.5,,,51,42,Clinton
1994,6,2.5,4.25,6.1,,,,44,47,Clinton
1994,6,2.5,4.25,6.1,,,,49,44,Clinton
1994,6,2.5,4.25,6.1,,,,46,47,Clinton
1994,7,2.8,4.26,6.1,,,,42,49,Clinton
1994,7,2.8,4.26,6.1,,,,43,48,Clinton
1994,8,2.9,4.47,6.0,149.0,,,39,52,Clinton
